Time,WOPR:INJ1,WOPR:PROD1,WOPR:PROD2,WOPR:PROD3,WOPR:PROD4,WWPR:INJ1,WWPR:PROD1,WWPR:PROD2,WWPR:PROD3,WWPR:PROD4,WLPR:INJ1,WLPR:PROD1,WLPR:PROD2,WLPR:PROD3,WLPR:PROD4,WGPR:INJ1,WGPR:PROD1,WGPR:PROD2,WGPR:PROD3,WGPR:PROD4,WWIR:INJ1,WWIR:PROD1,WWIR:PROD2,WWIR:PROD3,WWIR:PROD4,WGOR:INJ1,WGOR:PROD1,WGOR:PROD2,WGOR:PROD3,WGOR:PROD4,WBHP:INJ1,WBHP:PROD1,WBHP:PROD2,WBHP:PROD3,WBHP:PROD4,WOPT:INJ1,WOPT:PROD1,WOPT:PROD2,WOPT:PROD3,WOPT:PROD4,WWPT:INJ1,WWPT:PROD1,WWPT:PROD2,WWPT:PROD3,WWPT:PROD4,WLPT:INJ1,WLPT:PROD1,WLPT:PROD2,WLPT:PROD3,WLPT:PROD4,WGPT:INJ1,WGPT:PROD1,WGPT:PROD2,WGPT:PROD3,WGPT:PROD4,WWIT:INJ1,WWIT:PROD1,WWIT:PROD2,WWIT:PROD3,WWIT:PROD4,FOPT,FWPT,FLPT,FGPT,FWIT
2019-11-23,-0.0,8776.7353515625,8776.7138671875,8777.3720703125,8776.5751953125,-0.0,4.278686537873e-05,4.278683627489954e-05,4.278733104001731e-05,4.278668711776845e-05,-0.0,8776.7353515625,8776.71484375,8777.3720703125,8776.5751953125,-0.0,13662.603515625,13662.5693359375,13662.689453125,13662.431640625,613.6502685546875,0.0,0.0,0.0,0.0,0.0,1.5566840171813965,1.5566837787628174,1.556580901145935,1.5566928386688232,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,838899.3125,838892.375,839346.375,838879.625,0.0,0.0036046982277184725,0.0036046961322426796,0.003604781348258257,0.003604688448831439,0.0,838899.3125,838892.375,839346.375,838879.625,0.0,1389545.5,1389540.25,1388553.375,1389539.125,403075.9375,0.0,0.0,0.0,0.0,3356017.75,0.014418864622712135,3356017.75,5557178.5,403075.9375
2019-11-24,-0.0,8765.0498046875,8765.029296875,8765.638671875,8764.8955078125,-0.0,4.276815161574632e-05,4.276812251191586e-05,4.2768595449160784e-05,4.276797335478477e-05,-0.0,8765.05078125,8765.029296875,8765.638671875,8764.8955078125,-0.0,13635.8173828125,13635.7822265625,13635.923828125,13635.640625,608.1832885742188,0.0,0.0,0.0,0.0,0.0,1.5557032823562622,1.5557031631469727,1.55561101436615,1.5557105541229248,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,847664.375,847657.4375,848112.0,847644.5,0.0,0.0036474664229899645,0.0036474643275141716,0.0036475500091910362,0.003647456644102931,0.0,847664.375,847657.4375,848112.0,847644.5,0.0,1403181.25,1403176.125,1402189.375,1403174.75,403684.125,0.0,0.0,0.0,0.0,3391078.25,0.014589937403798103,3391078.25,5611721.5,403684.125
2019-11-25,-0.0,8753.3359375,8753.3134765625,8753.9228515625,8753.1796875,-0.0,4.2749354179250076e-05,4.274932507541962e-05,4.274983439245261e-05,4.274916500435211e-05,-0.0,8753.3359375,8753.3134765625,8753.9228515625,8753.1796875,-0.0,13613.4013671875,13613.3818359375,13612.8232421875,13613.326171875,602.761474609375,0.0,0.0,0.0,0.0,0.0,1.5552244186401367,1.5552260875701904,1.5550540685653687,1.5552436113357544,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,856417.6875,856410.75,856865.9375,856397.6875,0.0,0.0036902157589793205,0.0036902136635035276,0.0036902998108416796,0.0036902057472616434,0.0,856417.6875,856410.75,856865.9375,856397.6875,0.0,1416794.625,1416789.5,1415802.125,1416788.0,404286.875,0.0,0.0,0.0,0.0,3426092.0,0.014760934747755527,3426092.0,5666174.5,404286.875
2019-11-26,-0.0,8741.498046875,8741.4755859375,8742.0634765625,8741.34375,-0.0,4.273025842849165e-05,4.2730229324661195e-05,4.273076046956703e-05,4.2730065615614876e-05,-0.0,8741.498046875,8741.4755859375,8742.0634765625,8741.34375,-0.0,13594.1435546875,13594.1220703125,13593.7294921875,13594.04296875,597.384521484375,0.0,0.0,0.0,0.0,0.0,1.5551273822784424,1.555129051208496,1.5549794435501099,1.5551434755325317,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,865159.1875,865152.1875,865608.0,865139.0,0.0,0.003732946002855897,0.003732943907380104,0.0037330305203795433,0.003732935758307576,0.0,865159.1875,865152.1875,865608.0,865139.0,0.0,1430388.875,1430383.625,1429395.875,1430382.125,404884.25,0.0,0.0,0.0,0.0,3461058.5,0.014931856654584408,3461058.5,5720550.5,404884.25
2019-11-27,-0.0,8729.71484375,8729.69140625,8730.244140625,8729.5634765625,-0.0,4.271103171049617e-05,4.2711002606665716e-05,4.271153375157155e-05,4.271083525964059e-05,-0.0,8729.71484375,8729.69140625,8730.244140625,8729.564453125,-0.0,13574.259765625,13574.2373046875,13573.9853515625,13574.1357421875,592.0523071289062,0.0,0.0,0.0,0.0,0.0,1.5549488067626953,1.554950475692749,1.5548230409622192,1.5549614429473877,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,873888.9375,873881.875,874338.25,873868.5625,0.0,0.0037756571546196938,0.0037756548263132572,0.0037757421378046274,0.0037756466772407293,0.0,873888.9375,873881.875,874338.25,873868.5625,0.0,1443963.125,1443957.875,1442969.875,1443956.25,405476.3125,0.0,0.0,0.0,0.0,3495977.5,0.01510270033031702,3495977.5,5774847.0,405476.3125
2019-11-28,-0.0,8718.1044921875,8718.0810546875,8718.5908203125,8717.958984375,-0.0,4.269182318239473e-05,4.269179407856427e-05,4.2692314309533685e-05,4.2691626731539145e-05,-0.0,8718.1044921875,8718.0810546875,8718.5908203125,8717.958984375,-0.0,13553.87890625,13553.8564453125,13553.720703125,13553.7333984375,586.7645874023438,0.0,0.0,0.0,0.0,0.0,1.5546820163726807,1.5546834468841553,1.5545769929885864,1.5546910762786865,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,882607.0,882600.0,883056.8125,882586.5625,0.0,0.0038183489814400673,0.0038183466531336308,0.0038184344302862883,0.003818338271230459,0.0,882607.0,882600.0,883056.8125,882586.5625,0.0,1457517.0,1457511.75,1456523.625,1457510.0,406063.0625,0.0,0.0,0.0,0.0,3530850.25,0.01527346856892109,3530850.25,5829062.0,406063.0625
2019-11-29,-0.0,8706.7294921875,8706.7060546875,8707.1708984375,8706.5908203125,-0.0,4.267270924174227e-05,4.267268013791181e-05,4.267318217898719e-05,4.2672512790886685e-05,-0.0,8706.7294921875,8706.7060546875,8707.1708984375,8706.5908203125,-0.0,13533.125,13533.1015625,13533.0625,13532.9599609375,581.5211791992188,0.0,0.0,0.0,0.0,0.0,1.5543293952941895,1.554330825805664,1.5542433261871338,1.554335117340088,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,891313.75,891306.6875,891764.0,891293.125,0.0,0.003861021716147661,0.0038610193878412247,0.0038611076306551695,0.0038610107731074095,0.0,891313.75,891306.6875,891764.0,891293.125,0.0,1471050.125,1471044.75,1470056.625,1471042.875,406644.59375,0.0,0.0,0.0,0.0,3565677.5,0.015444159507751465,3565677.5,5883194.5,406644.59375
2019-11-30,-0.0,8695.62109375,8695.59765625,8696.0185546875,8695.4892578125,-0.0,4.265374082024209e-05,4.2653711716411635e-05,4.265419192961417e-05,4.2653548007365316e-05,-0.0,8695.62109375,8695.59765625,8696.0185546875,8695.4892578125,-0.0,13512.115234375,13512.0908203125,13512.1298828125,13511.931640625,576.32177734375,0.0,0.0,0.0,0.0,0.0,1.553898811340332,1.5539002418518066,1.553829550743103,1.5539013147354126,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,900009.375,900002.25,900460.0,899988.625,0.0,0.0039036753587424755,0.003903673030436039,0.003903761738911271,0.00390366418287158,0.0,900009.375,900002.25,900460.0,899988.625,0.0,1484562.25,1484556.875,1483568.75,1484554.875,407220.90625,0.0,0.0,0.0,0.0,3600460.25,0.015614774078130722,3600460.25,5937242.5,407220.90625
2019-12-01,-0.0,8684.787109375,8684.763671875,8685.1416015625,8684.662109375,-0.0,4.263495065970346e-05,4.26349179178942e-05,4.26353799412027e-05,4.263475420884788e-05,-0.0,8684.787109375,8684.763671875,8685.142578125,8684.662109375,-0.0,13490.953125,13490.9287109375,13491.029296875,13490.7529296875,571.1661987304688,0.0,0.0,0.0,0.0,0.0,1.5534005165100098,1.5534019470214844,1.553345799446106,1.5533998012542725,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,908694.125,908687.0625,909145.125,908673.3125,0.0,0.0039463103748857975,0.003946308046579361,0.003946396987885237,0.003946299199014902,0.0,908694.125,908687.0625,909145.125,908673.3125,0.0,1498053.125,1498047.75,1497059.875,1498045.625,407792.09375,0.0,0.0,0.0,0.0,3635199.5,0.01578531414270401,3635199.75,5991206.5,407792.09375
2019-12-02,-0.0,8674.22265625,8674.19921875,8674.5380859375,8674.10546875,-0.0,4.26163496740628e-05,4.261632057023235e-05,4.261675348971039e-05,4.261615686118603e-05,-0.0,8674.22265625,8674.19921875,8674.5380859375,8674.10546875,-0.0,13469.7294921875,13469.705078125,13469.853515625,13469.5146484375,566.05419921875,0.0,0.0,0.0,0.0,0.0,1.5528457164764404,1.5528470277786255,1.5528035163879395,1.5528420209884644,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,917368.375,917361.25,917819.6875,917347.375,0.0,0.003988926764577627,0.003988924436271191,0.003989013843238354,0.0039889151230454445,0.0,917368.375,917361.25,917819.6875,917347.375,0.0,1511522.875,1511517.5,1510529.75,1511515.125,408358.125,0.0,0.0,0.0,0.0,3669896.75,0.01595577970147133,3669896.75,6045085.0,408358.125
2019-12-03,-0.0,8663.9140625,8663.890625,8664.1943359375,8663.8037109375,-0.0,4.259795241523534e-05,4.259791967342608e-05,4.259833076503128e-05,4.2597759602358565e-05,-0.0,8663.9140625,8663.890625,8664.1943359375,8663.8037109375,-0.0,13448.521484375,13448.4970703125,13448.6806640625,13448.2919921875,560.9855346679688,0.0,0.0,0.0,0.0,0.0,1.5522454977035522,1.5522468090057373,1.5522136688232422,1.5522388219833374,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,926032.3125,926025.125,926483.875,926011.1875,0.0,0.0040315245278179646,0.004031522199511528,0.004031612072139978,0.004031512886285782,0.0,926032.3125,926025.125,926483.875,926011.1875,0.0,1524971.375,1524966.0,1523978.375,1524963.375,408919.125,0.0,0.0,0.0,0.0,3704552.5,0.016126172617077827,3704552.5,6098879.0,408919.125
2019-12-04,-0.0,8653.8427734375,8653.8203125,8654.0908203125,8653.740234375,-0.0,4.257975524524227e-05,4.2579722503433004e-05,4.258011176716536e-05,4.25795660703443e-05,-0.0,8653.8427734375,8653.8203125,8654.0908203125,8653.740234375,-0.0,13427.390625,13427.3662109375,13427.576171875,13427.1484375,555.9598388671875,0.0,0.0,0.0,0.0,0.0,1.5516101121902466,1.5516114234924316,1.5515871047973633,1.5516005754470825,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,934686.125,934678.9375,935137.9375,934664.9375,0.0,0.004074104595929384,0.00407410180196166,0.004074192140251398,0.004074092488735914,0.0,934686.125,934678.9375,935138.0,934664.9375,0.0,1538398.75,1538393.375,1537406.0,1538390.5,409475.09375,0.0,0.0,0.0,0.0,3739168.0,0.016296491026878357,3739168.0,6152588.5,409475.09375
2019-12-05,-0.0,8643.990234375,8643.9677734375,8644.2099609375,8643.89453125,-0.0,4.256175452610478e-05,4.256172542227432e-05,4.256208922015503e-05,4.2561568989185616e-05,-0.0,8643.990234375,8643.9677734375,8644.2099609375,8643.89453125,-0.0,13406.38671875,13406.3623046875,13406.58984375,13406.130859375,550.9769897460938,0.0,0.0,0.0,0.0,0.0,1.5509488582611084,1.550950050354004,1.5509330034255981,1.5509365797042847,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,943330.125,943322.9375,943782.1875,943308.8125,0.0,0.004116666037589312,0.004116663709282875,0.0041167545132339,0.004116653930395842,0.0,943330.125,943322.9375,943782.1875,943308.8125,0.0,1551805.125,1551799.75,1550812.5,1551796.625,410026.0625,0.0,0.0,0.0,0.0,3773744.0,0.016466738656163216,3773744.0,6206214.0,410026.0625
2019-12-06,-0.0,8634.3359375,8634.3134765625,8634.5302734375,8634.24609375,-0.0,4.254395025782287e-05,4.254391751601361e-05,4.254426312400028e-05,4.25437610829249e-05,-0.0,8634.3359375,8634.3134765625,8634.5302734375,8634.24609375,-0.0,13385.548828125,13385.5244140625,13385.763671875,13385.28125,546.0366821289062,0.0,0.0,0.0,0.0,0.0,1.5502697229385376,1.550270915031433,1.5502597093582153,1.5502547025680542,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,951964.4375,951957.25,952416.6875,951943.0625,0.0,0.004159210249781609,0.004159207455813885,0.004159298725426197,0.004159197676926851,0.0,951964.4375,951957.25,952416.6875,951943.0625,0.0,1565190.75,1565185.25,1564198.25,1565182.0,410572.09375,0.0,0.0,0.0,0.0,3808281.5,0.016636913642287254,3808281.5,6259756.5,410572.09375
2019-12-07,-0.0,8624.8603515625,8624.837890625,8625.0322265625,8624.77734375,-0.0,4.252632425050251e-05,4.2526295146672055e-05,4.2526618926785886e-05,4.252614235156216e-05,-0.0,8624.8603515625,8624.837890625,8625.0322265625,8624.77734375,-0.0,13364.9072265625,13364.8837890625,13365.12890625,13364.6279296875,541.1385498046875,0.0,0.0,0.0,0.0,0.0,1.5495796203613281,1.5495809316635132,1.549574375152588,1.5495620965957642,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,960589.3125,960582.0625,961041.75,960567.875,0.0,0.0042017363011837006,0.004201733972877264,0.004201825242489576,0.0042017241939902306,0.0,960589.3125,960582.0625,961041.75,960567.875,0.0,1578555.625,1578550.125,1577563.375,1578546.625,411113.25,0.0,0.0,0.0,0.0,3842781.0,0.01680701971054077,3842781.0,6313216.0,411113.25
2019-12-08,-0.0,8615.544921875,8615.5224609375,8615.6982421875,8615.4697265625,-0.0,4.25088765041437e-05,4.250884740031324e-05,4.250915299053304e-05,4.2508694605203345e-05,-0.0,8615.544921875,8615.5224609375,8615.6982421875,8615.4697265625,-0.0,13344.4853515625,13344.4609375,13344.7080078125,13344.193359375,536.282470703125,0.0,0.0,0.0,0.0,0.0,1.548884630203247,1.5488859415054321,1.5488829612731934,1.5488643646240234,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,969204.875,969197.5625,969657.4375,969183.3125,0.0,0.004244245123118162,0.004244242794811726,0.004244334530085325,0.004244232550263405,0.0,969204.875,969197.625,969657.4375,969183.3125,0.0,1591900.125,1591894.625,1590908.125,1591890.75,411649.53125,0.0,0.0,0.0,0.0,3877243.25,0.016977054998278618,3877243.25,6366593.5,411649.53125
2019-12-09,-0.0,8606.3720703125,8606.349609375,8606.509765625,8606.3037109375,-0.0,4.249159246683121e-05,4.249156336300075e-05,4.249185440130532e-05,4.249141420586966e-05,-0.0,8606.3720703125,8606.349609375,8606.509765625,8606.3037109375,-0.0,13324.2998046875,13324.2763671875,13324.5205078125,13323.99609375,531.468017578125,0.0,0.0,0.0,0.0,0.0,1.5481901168823242,1.5481913089752197,1.5481908321380615,1.5481669902801514,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,977811.25,977803.9375,978263.9375,977789.625,0.0,0.004286736715584993,0.004286734387278557,0.0042868261225521564,0.004286724142730236,0.0,977811.25,977803.9375,978263.9375,977789.625,0.0,1605224.375,1605218.875,1604232.625,1605214.75,412181.0,0.0,0.0,0.0,0.0,3911668.75,0.017147021368145943,3911668.75,6419890.5,412181.0
2019-12-10,-0.0,8597.3251953125,8597.302734375,8597.4501953125,8597.2646484375,-0.0,4.247446486260742e-05,4.247443575877696e-05,4.24747122451663e-05,4.247429023962468e-05,-0.0,8597.3251953125,8597.302734375,8597.4501953125,8597.2646484375,-0.0,13304.36328125,13304.33984375,13304.578125,13304.046875,526.6950073242188,0.0,0.0,0.0,0.0,0.0,1.5475003719329834,1.547501564025879,1.5475027561187744,1.5474742650985718,9014.0,1000.0,1000.0,1000.0,1000.0,0.0,986408.5625,986401.25,986861.375,986386.875,0.0,0.0043292115442454815,0.004329208750277758,0.004329300951212645,0.004329198505729437,0.0,986408.5625,986401.25,986861.375,986386.875,0.0,1618528.75,1618523.25,1617537.25,1618518.875,412707.6875,0.0,0.0,0.0,0.0,3946058.0,0.017316918820142746,3946058.0,6473108.0,412707.6875
